SCUOLA_ANONIMO;CLASSE_ANONIMO;STUDENTE_ANONIMO;TIPO_SCUOLA;grado;genere;mese;anno;luogo;regolarità;origine;luogo_padre;luogo_madre;voto_scritto_ita;voto_orale_ita;voto_scritto_mat;voto_orale_mat;codice_orario;Cod_Reg;Areageo_5;WLE_ITA_200;LIVELLI_WLE_ITA;peso_studente;peso_classe;peso_scuola;ESCS_studente
518;42;12983;2;10;2;10;4;1;1;1;1;1;0;7;0;9;2;2;1;186,123374136246;3;26,1510204081633;3,59183673469388;7,28068181818182;-,371243413558924
518;42;13654;2;10;2;12;4;1;1;1;1;1;0;8;0;6;2;2;1;207,571647907423;3;26,1510204081633;3,59183673469388;7,28068181818182;,7871395276268
518;42;13655;2;10;2;8;4;1;1;1;1;1;0;6;0;8;2;2;1;205,415339233569;3;26,1510204081633;3,59183673469388;7,28068181818182; 
518;42;13656;2;10;1;11;4;1;1;1;1;1;0;7;0;6;2;2;1;234,20758170905;4;26,1510204081633;3,59183673469388;7,28068181818182;,496035319527102
518;42;15715;2;10;2;7;4;1;1;1;1;1;0;7;0;7;2;2;1;229,300331401482;4;26,1510204081633;3,59183673469388;7,28068181818182;,32180376140009
518;43;2060;3;10;2;2;4;1;1;1;1;1;0;8;0;6;3;2;1;223,727095471146;4;41,7056737588652;2,42553191489362;17,1944444444444;,476145119471896
518;43;2705;3;10;2;12;4;1;1;1;1;1;0;6;0;6;3;2;1;184,120808273634;2;41,7056737588652;2,42553191489362;17,1944444444444;-,298139854925429
518;43;2707;3;10;2;11;4;1;1;1;1;1;0;7;0;6;3;2;1;274,782461717433;5;41,7056737588652;2,42553191489362;17,1944444444444;1,10480251978857
518;43;2708;3;10;1;4;4;1;1;1;1;1;0;7;0;6;3;2;1;228,057139011442;4;41,7056737588652;2,42553191489362;17,1944444444444;-,4392595969489
518;43;2710;3;10;2;11;4;1;1;1;1;1;0;7;0;6;3;2;1;205,778223414934;3;41,7056737588652;2,42553191489362;17,1944444444444;-1,05013033911678
518;43;2821;3;10;2;6;4;1;1;1;1;1;0;7;0;6;3;2;1;193,094549687846;3;41,7056737588652;2,42553191489362;17,1944444444444;,044129319453612
518;43;4675;3;10;1;1;4;1;1;1;1;1;0;5;0;3;3;2;1;201,649212020355;3;41,7056737588652;2,42553191489362;17,1944444444444;-,4392595969489
518;43;4676;3;10;1;7;4;1;1;1;1;1;0;7;0;7;3;2;1;234,673495748059;4;41,7056737588652;2,42553191489362;17,1944444444444;-,576510289082602
518;43;4677;3;10;1;8;4;1;1;1;1;1;0;7;0;6;3;2;1;252,249743874934;5;41,7056737588652;2,42553191489362;17,1944444444444;-,576510289082602
518;43;5257;3;10;1;11;4;1;1;1;1;1;0;6;0;6;3;2;1;204,39295415088;3;41,7056737588652;2,42553191489362;17,1944444444444;,213853494015511
518;43;6643;3;10;1;8;4;1;1;1;1;1;0;6;0;6;3;2;1;162,645642052298;2;41,7056737588652;2,42553191489362;17,1944444444444;-,0602490054040201
518;43;7537;3;10;2;8;4;1;1;1;1;1;0;6;0;6;3;2;1;142,505362483108;1;41,7056737588652;2,42553191489362;17,1944444444444;-,408135322294296
518;43;8095;3;10;2;12;4;1;1;3;2;2;0;7;0;6;3;2;1;202,644177540597;3;41,7056737588652;2,42553191489362;17,1944444444444;,0454785272272052
518;43;8173;3;10;1;6;4;1;1;1;1;1;0;6;0;6;3;2;1;181,450899067865;2;41,7056737588652;2,42553191489362;17,1944444444444;-1,77649748028422
518;43;9360;3;10;1;1;4;1;1;1;1;1;0;7;0;6;3;2;1;210,628708304805;3;41,7056737588652;2,42553191489362;17,1944444444444;-,620426231109784
518;43;10162;3;10;1;4;4;1;1;1;1;1;0;7;0;7;3;2;1;263,006760037365;5;41,7056737588652;2,42553191489362;17,1944444444444;1,13973818579759
518;43;10385;3;10;1;11;4;1;1;3;2;2;0;6;0;6;3;2;1;186,399431748114;3;41,7056737588652;2,42553191489362;17,1944444444444;-1,67076994765299
518;43;10386;3;10;1;2;4;1;1;1;1;1;0;6;0;7;3;2;1;215,845783025904;4;41,7056737588652;2,42553191489362;17,1944444444444;-,4392595969489
518;43;11636;3;10;1;6;4;1;1;1;1;1;0;7;0;8;3;2;1;210,903178961265;3;41,7056737588652;2,42553191489362;17,1944444444444;-,148155388849202
518;43;13920;3;10;1;4;4;1;1;1;1;1;0;5;0;6;3;2;1;140,326240687746;1;41,7056737588652;2,42553191489362;17,1944444444444;-,887504697237505
518;43;13921;3;10;1;1;4;1;1;1;1;1;0;7;0;6;3;2;1;231,126756089319;4;41,7056737588652;2,42553191489362;17,1944444444444;-,750254005103803
518;43;14082;3;10;1;5;4;1;1;1;1;1;0;6;0;6;3;2;1;202,572526266949;3;41,7056737588652;2,42553191489362;17,1944444444444;-,750254005103803
518;43;14208;3;10;2;1;4;1;1;1;1;1;0;7;0;6;3;2;1;216,251601452099;4;41,7056737588652;2,42553191489362;17,1944444444444;,977112543918323
518;43;16098;3;10;2;9;3;1;3;1;1;1;0;6;0;5;3;2;1;228,057139011442;4;41,7056737588652;2,42553191489362;17,1944444444444;-,576510289082602
518;43;16236;3;10;2;12;3;1;3;1;1;1;0;6;0;6;3;2;1;210,391002551394;3;41,7056737588652;2,42553191489362;17,1944444444444;-,887504697237505
518;43;16244;3;10;1;4;3;1;3;1;1;1;0;5;0;5;3;2;1;163,44197314524;2;41,7056737588652;2,42553191489362;17,1944444444444;,963682777765102
518;43;16245;3;10;1;8;3;1;3;1;1;1;0;6;0;7;3;2;1;247,696860872983;5;41,7056737588652;2,42553191489362;17,1944444444444; 
518;44;38;3;10;1;1;2;1;3;1;1;1;0;5;0;4;3;2;1;219,421017145444;4;41,7056737588652;2,42553191489362;17,1944444444444;-,265515880927698
518;44;561;3;10;1;5;4;1;1;1;1;1;0;5;0;6;3;2;1;186,123374136246;3;41,7056737588652;2,42553191489362;17,1944444444444;-,559505221663535
518;44;1829;3;10;2;1;4;1;1;1;1;1;0;7;0;6;3;2;1;155,347877248867;2;41,7056737588652;2,42553191489362;17,1944444444444;,784827835615509
518;44;2706;3;10;1;6;4;1;1;1;1;1;0;5;0;6;3;2;1;170,712672557661;2;41,7056737588652;2,42553191489362;17,1944444444444;-,265515880927698
518;44;2709;3;10;1;7;4;1;1;1;1;1;0;5;0;6;3;2;1;172,325892312431;2;41,7056737588652;2,42553191489362;17,1944444444444;1,12495921187078
518;44;4678;3;10;2;6;4;1;1;1;1;1;0;5;0;6;3;2;1;125,125891338731;1;41,7056737588652;2,42553191489362;17,1944444444444; 
518;44;4679;3;10;2;11;4;1;1;1;1;1;0;8;0;10;3;2;1;273,749408938419;5;41,7056737588652;2,42553191489362;17,1944444444444;-,611445955091623
518;44;5556;3;10;1;7;4;1;1;1;1;1;0;4;0;5;3;2;1;179,642244284645;2;41,7056737588652;2,42553191489362;17,1944444444444;-,265515880927698
518;44;5559;3;10;1;7;4;1;1;3;2;2;0;7;0;7;3;2;1;216,213966038929;4;41,7056737588652;2,42553191489362;17,1944444444444;-,750254005103803
518;44;5560;3;10;1;5;4;1;1;1;1;1;0;5;0;6;3;2;1;166,680896052029;2;41,7056737588652;2,42553191489362;17,1944444444444;,216165186026802
518;44;6030;3;10;1;5;4;1;1;1;1;1;0;5;0;6;3;2;1;210,903178961265;3;41,7056737588652;2,42553191489362;17,1944444444444;,534754436906854
518;44;6284;3;10;1;3;4;1;1;1;1;1;0;6;0;6;3;2;1;233,516463558318;4;41,7056737588652;2,42553191489362;17,1944444444444;-,576510289082602
518;44;7533;3;10;1;5;4;1;1;1;1;2;0;5;0;7;3;2;1;175,333742065531;2;41,7056737588652;2,42553191489362;17,1944444444444;-,887504697237505
518;44;7536;3;10;1;3;4;1;1;1;1;1;0;5;0;6;3;2;1;179,642244284645;2;41,7056737588652;2,42553191489362;17,1944444444444;-,128265188793996
518;44;10817;3;10;1;11;3;1;3;1;1;1;0;7;0;9;3;2;1;181,450899067865;2;41,7056737588652;2,42553191489362;17,1944444444444;-1,46550307212931
518;44;11492;3;10;1;6;4;1;1;1;1;1;0;6;0;7;3;2;1;221,400389057794;4;41,7056737588652;2,42553191489362;17,1944444444444; 
518;44;13235;3;10;2;11;4;1;1;1;1;1;0;7;0;6;3;2;1;191,971316025835;3;41,7056737588652;2,42553191489362;17,1944444444444;-1,03106720252974
518;44;13479;3;10;1;1;4;1;1;1;1;1;0;4;0;6;3;2;1;200,868644496751;3;41,7056737588652;2,42553191489362;17,1944444444444;,515437677476497
518;44;14186;3;10;1;7;4;1;1;1;1;1;0;8;0;10;3;2;1;253,163878175557;5;41,7056737588652;2,42553191489362;17,1944444444444;,182729219360907
518;44;16243;3;10;1;9;3;1;3;1;1;1;0;4;0;4;3;2;1;205,415339233569;3;41,7056737588652;2,42553191489362;17,1944444444444; 
519;45;1653;2;10;2;9;4;1;1;1;1;1;0;5;0;6;3;2;1;181,450899067865;2;32,035;3,025;10,5900826446281;-,719129730449199
519;45;2872;2;10;1;7;4;1;1;1;1;1;0;6;0;7;3;2;1;188,634609097014;3;32,035;3,025;10,5900826446281;,3587846273934
519;45;4702;2;10;2;11;4;1;1;1;1;4;0;8;0;8;3;2;1;170,642151554452;2;32,035;3,025;10,5900826446281;,827394569869098
519;45;5243;2;10;2;12;4;1;1;1;1;1;0;6;0;8;3;2;1;136,28004234151;1;32,035;3,025;10,5900826446281;,323848961384378
519;45;5369;2;10;2;12;4;1;1;1;1;1;0;7;0;7;3;2;1;176,97196494407;2;32,035;3,025;10,5900826446281;-1,67076994765299
519;45;5410;2;10;2;5;4;1;1;1;1;1;0;8;0;10;3;2;1;245,80830564106;4;32,035;3,025;10,5900826446281;-,716818038437908
519;45;5714;2;10;1;10;4;1;1;1;1;2;0;6;0;7;3;2;1;172,116824292793;2;32,035;3,025;10,5900826446281; 
519;45;7333;2;10;2;5;4;1;1;1;1;1;0;7;0;9;3;2;1;125,125891338731;1;32,035;3,025;10,5900826446281; 
519;45;7830;2;10;1;10;4;1;1;1;1;1;0;8;0;9;3;2;1;191,971316025835;3;32,035;3,025;10,5900826446281;-,280294854854512
519;45;8257;2;10;1;11;4;1;1;1;1;1;0;7;0;8;3;2;1;175,333742065531;2;32,035;3,025;10,5900826446281;-,459149797004105
519;45;8698;2;10;2;5;4;1;1;1;1;1;0;7;0;9;3;2;1;181,450899067865;2;32,035;3,025;10,5900826446281; 
519;45;9054;2;10;2;2;4;1;1;1;1;1;0;6;0;7;3;2;1;125,125891338731;1;32,035;3,025;10,5900826446281; 
519;45;9851;2;10;2;9;4;1;1;3;3;3;0;8;0;9;3;2;1;242,969686327495;4;32,035;3,025;10,5900826446281;-,080595728489544
519;45;10126;2;10;2;4;4;1;1;1;1;1;0;8;0;9;3;2;1;204,39295415088;3;32,035;3,025;10,5900826446281;,182729219360907
519;45;11239;2;10;2;11;4;1;1;1;1;2;0;9;0;10;3;2;1;208,969793832478;3;32,035;3,025;10,5900826446281;-,298139854925429
519;45;11240;2;10;2;3;4;1;1;1;1;1;0;7;0;10;3;2;1;191,971316025835;3;32,035;3,025;10,5900826446281;-,30045154693672
519;45;16233;2;10;2;6;3;1;3;1;1;1;0;7;0;8;3;2;1;210,53451999848;3;32,035;3,025;10,5900826446281; 
519;45;16234;2;10;2;9;3;1;3;1;1;1;0;6;0;8;3;2;1;163,659433887239;2;32,035;3,025;10,5900826446281;1,41579692794348
519;45;16262;2;10;1;1;3;1;3;3;2;3;0;6;0;8;3;2;1;167,409975163374;2;32,035;3,025;10,5900826446281;,182729219360907
519;45;17872;2;10;1;3;2;4;3;2;4;4;0;8;0;9;3;2;1;136,98281669981;1;32,035;3,025;10,5900826446281;-1,61753273818983
519;46;4230;2;10;1;9;4;1;1;1;1;1;0;8;0;6;3;2;1;135,432230710522;1;32,035;3,025;10,5900826446281;,0641355199662865
519;46;5237;2;10;2;5;4;1;1;1;1;1;0;9;0;8;3;2;1;222,007750331542;4;32,035;3,025;10,5900826446281;,357435419619806
519;46;5625;2;10;2;5;4;1;1;1;1;1;0;8;0;6;3;2;1;210,53451999848;3;32,035;3,025;10,5900826446281;,162839019305702
519;46;8047;2;10;2;8;4;1;1;1;1;1;0;7;0;8;3;2;1;167,409975163374;2;32,035;3,025;10,5900826446281; 
519;46;8048;2;10;2;7;4;1;1;1;1;1;0;7;0;7;3;2;1;200,846443951805;3;32,035;3,025;10,5900826446281;-,280294854854512
519;46;8873;2;10;1;2;4;1;1;1;1;1;0;7;0;7;3;2;1;218,02708825027;4;32,035;3,025;10,5900826446281;,8264320856314
519;46;8874;2;10;1;1;4;1;1;1;1;1;0;7;0;8;3;2;1;244,923275069242;4;32,035;3,025;10,5900826446281;,473833427460605
519;46;9606;2;10;1;4;5;1;1;3;4;4;66;66;66;66;3;2;1;111,556473610422;1;32,035;3,025;10,5900826446281; 
519;46;10733;2;10;1;7;4;1;1;1;1;1;0;6;0;7;3;2;1;186,123374136246;3;32,035;3,025;10,5900826446281; 
519;46;11570;2;10;2;5;4;1;1;1;1;1;0;8;0;9;3;2;1;237,679592405216;4;32,035;3,025;10,5900826446281;,323848961384378
519;46;12307;2;10;2;10;4;1;1;1;1;1;0;7;0;6;3;2;1;195,596844861536;3;32,035;3,025;10,5900826446281; 
519;46;12399;2;10;2;7;4;1;1;1;1;1;0;6;0;5;3;2;1;164,474005199994;2;32,035;3,025;10,5900826446281;,216165186026802
519;46;12400;2;10;2;4;4;1;1;1;3;1;0;8;0;8;3;2;1;240,275870607569;4;32,035;3,025;10,5900826446281;1,4493833861789
519;46;12470;2;10;2;1;4;1;1;1;1;1;0;7;0;7;3;2;1;162,645642052298;2;32,035;3,025;10,5900826446281; 
519;46;12471;2;10;2;9;4;1;1;1;1;1;0;7;0;7;3;2;1;175,660597245886;2;32,035;3,025;10,5900826446281;,965994469776393
519;46;13965;2;10;2;3;4;1;1;1;1;1;0;7;0;7;3;2;1;199,308246728615;3;32,035;3,025;10,5900826446281;1,0981339357817
519;46;13966;2;10;2;11;4;1;1;1;1;1;0;8;0;7;3;2;1;236,653492861333;4;32,035;3,025;10,5900826446281;1,25709867787609
519;46;14187;2;10;2;11;4;1;1;1;1;1;0;9;0;9;3;2;1;222,515799332687;4;32,035;3,025;10,5900826446281;,0454785272272052
519;46;14212;2;10;2;12;4;1;1;1;1;1;0;7;0;7;3;2;1;205,415339233569;3;32,035;3,025;10,5900826446281; 
519;46;16261;2;10;2;10;3;1;3;1;3;1;0;8;0;5;3;2;1;184,000929530074;2;32,035;3,025;10,5900826446281;,3587846273934
520;47;4398;4;10;2;7;4;1;1;1;1;1;8;8;0;9;2;2;1;253,163878175557;5;42,5333333333333;5,74074074074074;7,40903225806451;1,25709867787609
520;47;4796;4;10;1;12;4;1;1;1;1;1;6;6;0;5;2;2;1;177,858470283861;2;42,5333333333333;5,74074074074074;7,40903225806451;-1,34277047207902
520;47;4797;4;10;2;7;4;1;1;1;1;4;6;6;0;6;2;2;1;172,116824292793;2;42,5333333333333;5,74074074074074;7,40903225806451; 
520;47;5595;4;10;1;12;4;1;1;1;1;1;6;6;0;5;2;2;1;157,799777206237;2;42,5333333333333;5,74074074074074;7,40903225806451; 
520;47;6208;4;10;2;8;4;1;1;1;1;1;5;5;0;5;2;2;1;157,799777206237;2;42,5333333333333;5,74074074074074;7,40903225806451; 
520;47;9733;4;10;1;10;4;1;1;3;2;2;6;7;0;7;2;2;1;162,714999107009;2;42,5333333333333;5,74074074074074;7,40903225806451;-,772722389197302
520;47;10459;4;10;1;4;4;1;1;1;1;1;7;7;0;4;2;2;1;212,336565044187;3;42,5333333333333;5,74074074074074;7,40903225806451;,344005653466586
520;47;13893;4;10;1;5;4;1;1;1;1;1;7;6;0;8;2;2;1;170,712672557661;2;42,5333333333333;5,74074074074074;7,40903225806451;,791496419622379
520;47;14174;4;10;2;6;4;1;1;3;2;2;6;7;0;7;2;2;1;132,072063918916;1;42,5333333333333;5,74074074074074;7,40903225806451;-,889816389248796
520;47;15702;4;10;1;12;4;1;1;1;1;1;7;7;0;6;2;2;1;175,660597245886;2;42,5333333333333;5,74074074074074;7,40903225806451;-,298139854925429
520;47;15842;4;10;1;7;4;4;1;2;4;4;6;6;0;5;2;2;1;131,222096205093;1;42,5333333333333;5,74074074074074;7,40903225806451; 
520;47;16250;4;10;1;11;3;1;3;1;1;1;7;7;0;4;2;2;1;210,53451999848;3;42,5333333333333;5,74074074074074;7,40903225806451;-1,49480013813954
520;48;2468;4;10;1;9;4;1;1;3;3;3;4;6;0;4;2;2;1;168,226947679586;2;42,5333333333333;5,74074074074074;7,40903225806451;-1,67076994765299
520;48;4731;4;10;1;6;3;1;3;3;4;4;6;6;0;8;2;2;1;195,596844861536;3;42,5333333333333;5,74074074074074;7,40903225806451; 
520;48;7985;4;10;2;5;4;1;1;3;4;4;7;6;0;6;2;2;1;162,694429964763;2;42,5333333333333;5,74074074074074;7,40903225806451;-,459149797004105
520;48;8021;4;10;2;9;4;1;1;3;4;4;6;6;0;6;2;2;1;177,858470283861;2;42,5333333333333;5,74074074074074;7,40903225806451;-1,67076994765299
520;48;8756;4;10;1;2;4;1;1;1;1;1;7;7;0;9;2;2;1;193,208078380375;3;42,5333333333333;5,74074074074074;7,40903225806451;-,750254005103803
520;48;9392;4;10;1;6;4;1;1;1;1;1;6;6;0;6;2;2;1;186,123374136246;3;42,5333333333333;5,74074074074074;7,40903225806451; 
520;48;9614;4;10;1;12;4;1;1;1;1;1;9;7;0;8;2;2;1;228,011164861301;4;42,5333333333333;5,74074074074074;7,40903225806451;,65500006162149
520;48;13462;4;10;2;9;4;2;1;2;2;2;7;6;0;8;2;2;1;181,679680442648;2;42,5333333333333;5,74074074074074;7,40903225806451;-,887504697237505
520;48;14197;4;10;2;8;4;1;1;1;1;1;6;7;0;8;2;2;1;118,60884868592;1;42,5333333333333;5,74074074074074;7,40903225806451; 
520;48;14235;4;10;1;9;4;1;1;9;9;9;8;8;0;10;2;2;1;186,123374136246;3;42,5333333333333;5,74074074074074;7,40903225806451; 
520;48;16238;4;10;1;11;3;1;3;1;1;1;4;6;0;6;2;2;1;142,473497636263;1;42,5333333333333;5,74074074074074;7,40903225806451; 
520;48;16248;4;10;1;12;2;1;3;1;1;1;6;7;0;7;2;2;1;173,450690772181;2;42,5333333333333;5,74074074074074;7,40903225806451;-,461727981042399
520;48;16251;4;10;2;11;3;4;3;1;4;1;7;6;0;6;2;2;1;186,706691519733;3;42,5333333333333;5,74074074074074;7,40903225806451;1,44707169416761
520;48;17441;4;10;1;12;4;1;1;1;1;1;5;5;0;5;2;2;1;147,74676917592;1;42,5333333333333;5,74074074074074;7,40903225806451; 
520;48;18010;4;10;2;1;3;4;3;9;9;9;6;8;0;8;2;2;1;154,216960827318;2;42,5333333333333;5,74074074074074;7,40903225806451;-1,65536771085084
529;65;814;3;10;1;12;4;1;1;3;3;3;99;99;99;99;9;2;1;194,729738827907;3;40,8368055555555;4,27083333333333;9,56178861788617;-1,2008107974037
529;65;1179;3;10;1;9;4;1;1;1;1;1;99;99;99;99;9;2;1;209,417387481566;3;40,8368055555555;4,27083333333333;9,56178861788617;-,148155388849202
529;65;1643;3;10;1;1;4;1;1;1;1;1;99;99;99;99;9;2;1;245,162434749171;4;40,8368055555555;4,27083333333333;9,56178861788617;,344005653466586
529;65;1644;3;10;1;9;4;1;1;1;1;1;99;99;99;99;9;2;1;195,968944839116;3;40,8368055555555;4,27083333333333;9,56178861788617;-,30045154693672
529;65;1790;3;10;1;2;4;1;1;1;1;1;99;99;99;99;9;2;1;233,516463558318;4;40,8368055555555;4,27083333333333;9,56178861788617;-,0971409141393923
529;65;1938;3;10;1;12;4;1;1;1;1;1;99;99;99;99;9;2;1;210,53451999848;3;40,8368055555555;4,27083333333333;9,56178861788617; 
529;65;2618;3;10;1;5;4;1;1;1;1;1;99;99;99;99;9;2;1;207,571647907423;3;40,8368055555555;4,27083333333333;9,56178861788617;-,265515880927698
529;65;3954;3;10;1;6;4;1;1;1;1;1;99;99;99;99;9;2;1;224,03052718826;4;40,8368055555555;4,27083333333333;9,56178861788617;,702669521925942
529;65;4537;3;10;1;9;4;1;1;1;1;1;99;99;99;99;9;2;1;190,031419312468;3;40,8368055555555;4,27083333333333;9,56178861788617;-,128265188793996
529;65;10333;3;10;1;12;4;1;1;1;1;1;99;99;99;99;9;2;1;221,946264967992;4;40,8368055555555;4,27083333333333;9,56178861788617;-,266865088701292
529;65;10636;3;10;1;12;4;1;1;1;1;1;99;99;99;99;9;2;1;212,700480795852;3;40,8368055555555;4,27083333333333;9,56178861788617;-,719129730449199
529;65;11128;3;10;1;8;4;1;1;1;1;1;99;99;99;99;9;2;1;205,609560589261;3;40,8368055555555;4,27083333333333;9,56178861788617;-,087234379402953
529;65;11170;3;10;1;4;4;4;1;2;3;3;99;99;99;99;9;2;1;187,249905796174;3;40,8368055555555;4,27083333333333;9,56178861788617;-,560164988354811
529;65;12048;3;10;1;7;4;1;1;1;1;1;99;99;99;99;9;2;1;166,191391423628;2;40,8368055555555;4,27083333333333;9,56178861788617;,493723627515811
529;65;12049;3;10;1;2;4;1;1;1;1;1;99;99;99;99;9;2;1;172,253791372744;2;40,8368055555555;4,27083333333333;9,56178861788617;-,408135322294296
529;65;12196;3;10;1;9;4;1;1;1;1;1;99;99;99;99;9;2;1;227,262618095791;4;40,8368055555555;4,27083333333333;9,56178861788617;,793808111633669
529;65;12764;3;10;1;12;4;1;1;1;1;1;99;99;99;99;9;2;1;216,271358717573;4;40,8368055555555;4,27083333333333;9,56178861788617;-,4392595969489
529;65;12765;3;10;1;8;4;1;1;1;1;1;99;99;99;99;9;2;1;200,447899459474;3;40,8368055555555;4,27083333333333;9,56178861788617; 
529;65;13701;3;10;1;12;4;1;1;1;1;1;99;99;99;99;9;2;1;200,447899459474;3;40,8368055555555;4,27083333333333;9,56178861788617; 
529;65;14183;3;10;1;5;4;1;1;1;1;1;99;99;99;99;9;2;1;216,251601452099;4;40,8368055555555;4,27083333333333;9,56178861788617;,344005653466586
529;65;15639;3;10;1;2;4;1;1;3;2;2;99;99;99;99;9;2;1;235,445706864795;4;40,8368055555555;4,27083333333333;9,56178861788617;-,574198597071311
529;65;18114;3;10;1;6;3;9;3;9;9;9;99;99;99;99;9;2;1;172,116824292793;2;40,8368055555555;4,27083333333333;9,56178861788617; 
529;65;18115;3;10;1;6;3;9;3;9;9;9;99;99;99;99;9;2;1;167,409975163374;2;40,8368055555555;4,27083333333333;9,56178861788617; 
529;66;1301;3;10;1;11;4;1;1;1;1;1;99;99;99;99;9;2;1;256,020966810082;5;40,8368055555555;4,27083333333333;9,56178861788617;,0454785272272052
529;66;2524;3;10;1;2;4;1;1;1;1;1;99;99;99;99;9;2;1;146,646096399631;1;40,8368055555555;4,27083333333333;9,56178861788617;,784827835615509
529;66;2665;3;10;1;9;4;1;1;1;1;1;99;99;99;99;9;2;1;147,74676917592;1;40,8368055555555;4,27083333333333;9,56178861788617; 
529;66;4010;3;10;1;9;4;1;1;3;2;2;99;99;99;99;9;2;1;249,934698362459;5;40,8368055555555;4,27083333333333;9,56178861788617;,0105428612181836
529;66;4011;3;10;1;3;4;1;1;1;1;1;99;99;99;99;9;2;1;176,789582169898;2;40,8368055555555;4,27083333333333;9,56178861788617; 
529;66;4523;3;10;2;11;4;1;1;1;4;1;99;99;99;99;9;2;1;177,100346714788;2;40,8368055555555;4,27083333333333;9,56178861788617;-1,35977553949809
529;66;4817;3;10;2;2;4;1;1;1;1;1;99;99;99;99;9;2;1;228,011164861301;4;40,8368055555555;4,27083333333333;9,56178861788617;,321537269373087
529;66;5012;3;10;2;2;4;1;1;3;2;2;99;99;99;99;9;2;1;185,365291639731;3;40,8368055555555;4,27083333333333;9,56178861788617;-,887504697237505
529;66;5527;3;10;1;11;4;1;1;3;4;4;99;99;99;99;9;2;1;173,450690772181;2;40,8368055555555;4,27083333333333;9,56178861788617;-1,49480013813954
529;66;5651;3;10;1;2;4;1;1;1;1;1;99;99;99;99;9;2;1;185,654824409005;3;40,8368055555555;4,27083333333333;9,56178861788617;,686124336276094
529;66;5658;3;10;1;1;4;1;1;1;1;1;99;99;99;99;9;2;1;190,132444034894;3;40,8368055555555;4,27083333333333;9,56178861788617;-,265515880927698
529;66;6718;3;10;1;6;4;1;1;1;1;1;99;99;99;99;9;2;1;207,571647907423;3;40,8368055555555;4,27083333333333;9,56178861788617;,169507603312572
529;66;10334;3;10;1;10;4;1;1;1;1;1;99;99;99;99;9;2;1;186,399431748114;3;40,8368055555555;4,27083333333333;9,56178861788617;,473833427460605
529;66;10335;3;10;1;9;4;1;1;1;1;2;99;99;99;99;9;2;1;186,123374136246;3;40,8368055555555;4,27083333333333;9,56178861788617; 
529;66;12195;3;10;1;2;4;1;1;1;1;1;99;99;99;99;9;2;1;142,340455115303;1;40,8368055555555;4,27083333333333;9,56178861788617;-,128265188793996
529;66;13624;3;10;1;4;4;1;1;1;1;1;99;99;99;99;9;2;1;242,969686327495;4;40,8368055555555;4,27083333333333;9,56178861788617;-,298139854925429
529;66;14181;3;10;1;3;4;1;1;1;1;2;99;99;99;99;9;2;1;214,072819866665;3;40,8368055555555;4,27083333333333;9,56178861788617;,167462403328284
529;66;14216;3;10;2;1;4;1;1;3;4;4;99;99;99;99;9;2;1;200,447899459474;3;40,8368055555555;4,27083333333333;9,56178861788617;-1,81338938901959
529;66;15667;3;10;1;7;4;1;1;1;1;1;99;99;99;99;9;2;1;222,515799332687;4;40,8368055555555;4,27083333333333;9,56178861788617;,344005653466586
529;66;15749;3;10;1;9;4;1;1;1;1;1;99;99;99;99;9;2;1;240,275870607569;4;40,8368055555555;4,27083333333333;9,56178861788617; 
529;66;15751;3;10;1;9;4;1;1;1;1;1;99;99;99;99;9;2;1;229,995355112373;4;40,8368055555555;4,27083333333333;9,56178861788617;-,576510289082602
529;66;15807;3;10;1;8;4;1;1;1;1;1;99;99;99;99;9;2;1;176,789582169898;2;40,8368055555555;4,27083333333333;9,56178861788617; 
529;66;15808;3;10;1;1;4;1;1;1;1;1;99;99;99;99;9;2;1;210,790862353552;3;40,8368055555555;4,27083333333333;9,56178861788617;-,400540479569147
529;66;16239;3;10;1;6;3;1;3;3;2;2;99;99;99;99;9;2;1;156,614181023141;2;40,8368055555555;4,27083333333333;9,56178861788617;-,4392595969489
529;66;16241;3;10;1;6;3;4;3;2;4;4;99;99;99;99;9;2;1;179,533150367179;2;40,8368055555555;4,27083333333333;9,56178861788617;,496035319527102
527;61;420;1;10;1;9;4;1;1;1;1;1;0;7;0;6;2;2;1;207,571647907423;3;26,9150326797386;2,11764705882353;12,7098765432099;1,95127053856814
527;61;540;1;10;1;10;4;1;1;1;1;1;0;7;0;6;2;2;1;229,995355112373;4;26,9150326797386;2,11764705882353;12,7098765432099;,496035319527102
527;61;541;1;10;2;7;4;1;1;1;1;1;0;8;0;6;2;2;1;229,300331401482;4;26,9150326797386;2,11764705882353;12,7098765432099;,827394569869098
527;61;2025;1;10;2;6;4;1;1;3;2;2;0;7;0;6;2;2;1;200,018941410431;3;26,9150326797386;2,11764705882353;12,7098765432099;-,141486804842332
527;61;2517;1;10;2;8;4;1;1;1;1;1;0;7;0;5;2;2;1;212,700480795852;3;26,9150326797386;2,11764705882353;12,7098765432099;1,138388978024
527;61;2518;1;10;2;5;4;1;1;1;1;1;0;8;0;7;2;2;1;216,40832049057;4;26,9150326797386;2,11764705882353;12,7098765432099;,86163426402033
527;61;4721;1;10;1;11;4;1;1;1;1;1;0;8;0;8;2;2;1;176,789582169898;2;26,9150326797386;2,11764705882353;12,7098765432099; 
527;61;4777;1;10;1;7;4;1;1;1;1;1;0;8;0;6;2;2;1;256,020966810082;5;26,9150326797386;2,11764705882353;12,7098765432099; 
