SCUOLA_ANONIMO;CLASSE_ANONIMO;STUDENTE_ANONIMO;grado;genere;mese;anno;luogo;regolarità;origine;eta;codice_orario;freq_asilo_nido;freq_scuola_materna;luogo_padre;titolo_padre;prof_padre;luogo_madre;titolo_madre;prof_madre;A1;A2;A3;A4;A5;A6;A7;A8;A9;A10;A11;A12;A13;A14;B1;B2;pu_it_gr;pu_it_perc;part_1_gr;part_1_perc;part_2_gr;part_2_perc;WLE_ITA_200;peso_studente;peso_classe;peso_scuola;Cod_Reg;Areageo_5
427;835;8409;2;1;10;4;1;1;1;77;2;9;1;1;8;7;1;4;2;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;14;87,5;12;85,7142857142857;2;100;231,394502284238;20,2494337012282;1,66666666666667;12,1496602207369;18;5
427;835;6226;2;2;4;4;1;1;1;77;2;9;1;1;1;8;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;15;93,75;13;92,8571428571429;2;100;254,059981399511;20,2494337012282;1,66666666666667;12,1496602207369;18;5
427;835;8386;2;2;5;4;1;1;1;77;2;9;1;1;4;4;1;7;7;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;15;93,75;13;92,8571428571429;2;100;254,059981399511;20,2494337012282;1,66666666666667;12,1496602207369;18;5
427;835;6928;2;2;10;4;1;1;1;77;2;9;1;1;4;7;1;4;7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;15;93,75;14;100;1;50;254,059981399511;20,2494337012282;1,66666666666667;12,1496602207369;18;5
427;835;6930;2;1;11;4;1;1;1;77;2;9;1;1;2;6;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;15;93,75;13;92,8571428571429;2;100;254,059981399511;20,2494337012282;1,66666666666667;12,1496602207369;18;5
427;835;1070;2;1;6;4;1;1;1;77;2;9;1;1;4;7;1;4;7;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;15;93,75;13;92,8571428571429;2;100;254,059981399511;20,2494337012282;1,66666666666667;12,1496602207369;18;5
427;835;5489;2;1;1;5;1;1;1;77;2;9;1;1;8;7;1;8;7;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;15;93,75;13;92,8571428571429;2;100;254,059981399511;20,2494337012282;1,66666666666667;12,1496602207369;18;5
427;835;1456;2;1;2;4;1;1;1;77;2;9;1;1;8;7;1;8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;16;100;14;100;2;100;297,848914475126;20,2494337012282;1,66666666666667;12,1496602207369;18;5
427;835;8394;2;2;5;4;1;1;1;77;2;9;1;1;5;4;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;16;100;14;100;2;100;297,848914475126;20,2494337012282;1,66666666666667;12,1496602207369;18;5
427;836;8398;2;1;12;4;1;1;1;77;2;9;1;1;4;7;1;4;2;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;18,75;3;21,4285714285714;0;0;101,052155793298;20,2494337012282;1,66666666666667;12,1496602207369;18;5
427;836;655;2;1;3;4;1;1;1;77;2;9;1;1;4;6;1;4;7;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;5;31,25;4;28,5714285714286;1;50;126,460773606209;20,2494337012282;1,66666666666667;12,1496602207369;18;5
427;836;1072;2;2;7;4;1;1;1;77;2;9;1;1;4;4;1;8;7;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;6;37,5;5;35,7142857142857;1;50;137,347269234437;20,2494337012282;1,66666666666667;12,1496602207369;18;5
427;836;8397;2;1;9;4;1;1;1;77;2;9;1;1;1;8;2;2;2;0;0;1;1;0;0;1;0;1;1;0;1;0;0;0;1;7;43,75;6;42,8571428571429;1;50;147,679498802865;20,2494337012282;1,66666666666667;12,1496602207369;18;5
427;836;6934;2;1;9;4;1;1;1;77;2;9;1;1;4;8;2;8;2;1;1;1;0;1;0;0;0;1;1;1;0;1;0;0;0;8;50;8;57,1428571428571;0;0;157,772625042692;20,2494337012282;1,66666666666667;12,1496602207369;18;5
427;836;7865;2;2;5;4;1;1;1;77;2;9;1;1;4;7;1;4;6;1;1;1;0;0;1;0;1;1;1;1;0;0;0;0;0;8;50;8;57,1428571428571;0;0;157,772625042692;20,2494337012282;1,66666666666667;12,1496602207369;18;5
427;836;13424;2;1;1;5;1;1;1;77;2;9;1;1;8;5;1;8;7;1;1;1;0;1;0;1;0;0;0;0;1;1;1;0;1;9;56,25;8;57,1428571428571;1;50;167,888403391202;20,2494337012282;1,66666666666667;12,1496602207369;18;5
427;836;700;2;2;4;4;1;1;1;77;2;9;1;1;2;6;2;2;2;1;1;1;0;1;1;0;1;1;1;0;1;0;0;0;0;9;56,25;9;64,2857142857143;0;0;167,888403391202;20,2494337012282;1,66666666666667;12,1496602207369;18;5
427;836;1071;2;1;6;4;1;1;1;77;2;9;1;1;2;6;1;8;7;1;1;1;1;1;1;1;1;0;0;0;1;0;0;1;0;10;62,5;9;64,2857142857143;1;50;178,289782278311;20,2494337012282;1,66666666666667;12,1496602207369;18;5
427;836;7861;2;1;7;4;1;1;1;77;2;9;1;1;8;4;2;8;7;0;1;0;1;0;0;1;1;1;1;1;1;1;0;1;0;10;62,5;9;64,2857142857143;1;50;178,289782278311;20,2494337012282;1,66666666666667;12,1496602207369;18;5
427;836;7866;2;1;7;4;1;1;1;77;2;9;1;1;4;7;1;8;7;1;1;1;1;1;0;0;0;0;0;1;1;0;1;1;1;10;62,5;8;57,1428571428571;2;100;178,289782278311;20,2494337012282;1,66666666666667;12,1496602207369;18;5
427;836;1073;2;2;8;4;1;1;1;77;2;9;1;1;4;4;1;2;8;1;1;0;1;1;1;1;0;1;0;0;1;0;0;1;1;10;62,5;8;57,1428571428571;2;100;178,289782278311;20,2494337012282;1,66666666666667;12,1496602207369;18;5
427;836;7867;2;2;9;4;1;1;1;77;2;9;1;1;4;6;1;8;6;1;1;1;1;1;1;1;0;1;0;1;0;0;0;1;1;11;68,75;9;64,2857142857143;2;100;189,276121735284;20,2494337012282;1,66666666666667;12,1496602207369;18;5
427;836;2162;2;1;1;4;1;1;1;77;2;9;1;1;8;5;2;4;7;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;12;75;11;78,5714285714286;1;50;201,252987619882;20,2494337012282;1,66666666666667;12,1496602207369;18;5
427;836;1074;2;1;12;4;1;1;1;77;2;9;1;1;4;4;1;8;7;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;12;75;10;71,4285714285714;2;100;201,252987619882;20,2494337012282;1,66666666666667;12,1496602207369;18;5
427;836;9146;2;1;12;4;1;1;3;77;2;9;1;2;4;8;2;2;8;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;14;87,5;12;85,7142857142857;2;100;231,394502284238;20,2494337012282;1,66666666666667;12,1496602207369;18;5
427;836;7863;2;2;7;4;1;1;1;77;2;9;1;3;3;7;1;8;99;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;14;87,5;13;92,8571428571429;1;50;231,394502284238;20,2494337012282;1,66666666666667;12,1496602207369;18;5
427;836;9148;2;1;2;5;1;1;1;77;2;9;1;1;4;6;1;8;7;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;15;93,75;13;92,8571428571429;2;100;254,059981399511;20,2494337012282;1,66666666666667;12,1496602207369;18;5
427;836;9142;2;2;7;4;1;1;1;77;2;9;1;1;8;4;1;4;7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;16;100;14;100;2;100;297,848914475126;20,2494337012282;1,66666666666667;12,1496602207369;18;5
428;837;10705;2;2;5;4;1;1;1;77;3;1;1;1;3;99;2;4;99;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;5;31,25;4;28,5714285714286;1;50;126,460773606209;16,8971351076278;3,3030303030303;5,11564640873134;18;5
428;837;1528;2;2;2;4;1;1;1;77;3;1;1;1;4;8;1;4;6;1;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;7;43,75;7;50;0;0;147,679498802865;16,8971351076278;3,3030303030303;5,11564640873134;18;5
428;837;1529;2;2;2;4;1;1;1;77;3;1;1;1;4;8;1;4;6;1;1;0;1;1;0;0;0;1;1;0;1;0;0;0;0;7;43,75;7;50;0;0;147,679498802865;16,8971351076278;3,3030303030303;5,11564640873134;18;5
428;837;15366;2;2;10;4;1;1;1;77;3;9;1;1;4;6;1;7;7;0;0;0;0;0;1;1;0;1;1;0;1;1;0;1;0;7;43,75;6;42,8571428571429;1;50;147,679498802865;16,8971351076278;3,3030303030303;5,11564640873134;18;5
428;837;10348;2;2;3;5;1;1;1;77;3;1;1;1;4;4;1;4;4;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;1;7;43,75;6;42,8571428571429;1;50;147,679498802865;16,8971351076278;3,3030303030303;5,11564640873134;18;5
428;837;10706;2;2;3;5;1;1;1;77;3;1;1;1;4;8;1;2;8;1;1;0;0;0;1;0;0;1;0;0;1;0;0;1;1;7;43,75;5;35,7142857142857;2;100;147,679498802865;16,8971351076278;3,3030303030303;5,11564640873134;18;5
428;837;10292;2;1;1;5;1;1;1;77;3;9;1;1;8;7;1;4;6;1;1;0;1;1;0;0;1;1;0;0;1;1;0;1;1;10;62,5;8;57,1428571428571;2;100;178,289782278311;16,8971351076278;3,3030303030303;5,11564640873134;18;5
428;837;10697;2;2;3;5;1;1;1;77;3;2;1;1;4;7;1;4;7;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;0;12;75;11;78,5714285714286;1;50;201,252987619882;16,8971351076278;3,3030303030303;5,11564640873134;18;5
428;837;10696;2;1;5;4;1;1;1;77;3;1;1;1;4;4;1;4;99;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;0;12;75;11;78,5714285714286;1;50;201,252987619882;16,8971351076278;3,3030303030303;5,11564640873134;18;5
428;837;12052;2;2;6;4;1;1;1;77;3;2;1;1;8;7;1;8;7;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;13;81,25;11;78,5714285714286;2;100;214,868940087507;16,8971351076278;3,3030303030303;5,11564640873134;18;5
428;837;10695;2;2;12;4;1;1;1;77;3;1;1;1;4;99;1;4;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;13;81,25;13;92,8571428571429;0;0;214,868940087507;16,8971351076278;3,3030303030303;5,11564640873134;18;5
428;837;10699;2;1;12;4;1;1;1;77;3;2;1;1;2;6;1;3;2;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;13;81,25;11;78,5714285714286;2;100;214,868940087507;16,8971351076278;3,3030303030303;5,11564640873134;18;5
428;837;1530;2;2;3;4;1;1;1;77;3;2;1;1;4;6;1;4;99;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;14;87,5;12;85,7142857142857;2;100;231,394502284238;16,8971351076278;3,3030303030303;5,11564640873134;18;5
428;837;10701;2;2;12;4;1;1;1;77;3;1;1;1;7;5;1;7;5;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;14;87,5;13;92,8571428571429;1;50;231,394502284238;16,8971351076278;3,3030303030303;5,11564640873134;18;5
428;837;2124;2;1;3;4;1;1;1;77;3;1;1;1;8;7;1;8;7;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;14;87,5;13;92,8571428571429;1;50;231,394502284238;16,8971351076278;3,3030303030303;5,11564640873134;18;5
428;837;10704;2;2;10;4;1;1;1;77;3;1;1;1;8;3;1;4;7;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;14;87,5;13;92,8571428571429;1;50;231,394502284238;16,8971351076278;3,3030303030303;5,11564640873134;18;5
428;837;14357;2;2;5;4;1;1;1;77;3;1;1;1;5;5;1;8;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;15;93,75;14;100;1;50;254,059981399511;16,8971351076278;3,3030303030303;5,11564640873134;18;5
428;837;10703;2;2;1;5;1;1;1;77;3;2;1;4;8;5;1;8;7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;16;100;14;100;2;100;297,848914475126;16,8971351076278;3,3030303030303;5,11564640873134;18;5
428;838;10726;2;2;12;4;1;1;1;77;3;1;1;1;99;7;1;99;7;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;5;31,25;3;21,4285714285714;2;100;126,460773606209;16,8971351076278;3,3030303030303;5,11564640873134;18;5
428;838;15318;2;1;8;4;4;1;2;6;3;2;1;4;4;99;4;4;2;0;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;5;31,25;5;35,7142857142857;0;0;126,460773606209;16,8971351076278;3,3030303030303;5,11564640873134;18;5
428;838;13483;2;1;10;4;3;1;2;99;3;1;1;3;4;8;3;4;8;1;1;1;0;0;1;1;0;0;0;0;0;1;0;0;1;7;43,75;6;42,8571428571429;1;50;147,679498802865;16,8971351076278;3,3030303030303;5,11564640873134;18;5
428;838;13484;2;2;2;5;1;1;1;77;3;1;1;1;8;7;1;4;7;0;0;1;1;1;0;1;1;1;1;0;0;0;0;1;1;9;56,25;7;50;2;100;167,888403391202;16,8971351076278;3,3030303030303;5,11564640873134;18;5
428;838;10708;2;2;5;4;1;1;1;77;3;2;1;1;4;1;1;2;2;1;1;0;0;1;1;1;1;0;0;1;0;0;0;1;1;9;56,25;7;50;2;100;167,888403391202;16,8971351076278;3,3030303030303;5,11564640873134;18;5
428;838;13481;2;2;7;4;1;1;1;77;3;1;1;1;8;7;1;11;7;1;1;1;1;1;0;1;1;0;0;0;1;0;0;1;1;10;62,5;8;57,1428571428571;2;100;178,289782278311;16,8971351076278;3,3030303030303;5,11564640873134;18;5
428;838;10349;2;1;3;5;1;1;1;77;3;1;1;1;4;4;1;4;4;1;1;0;1;1;0;1;1;1;1;0;0;1;0;1;1;11;68,75;9;64,2857142857143;2;100;189,276121735284;16,8971351076278;3,3030303030303;5,11564640873134;18;5
428;838;10709;2;1;7;4;1;1;1;77;3;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;1;13;81,25;11;78,5714285714286;2;100;214,868940087507;16,8971351076278;3,3030303030303;5,11564640873134;18;5
428;838;14135;2;2;11;4;1;1;1;77;3;1;1;1;4;8;1;7;5;1;1;0;1;1;1;1;1;1;1;1;0;1;0;1;1;13;81,25;11;78,5714285714286;2;100;214,868940087507;16,8971351076278;3,3030303030303;5,11564640873134;18;5
428;838;13487;2;2;11;4;1;1;1;77;3;2;1;4;2;7;1;4;2;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;13;81,25;11;78,5714285714286;2;100;214,868940087507;16,8971351076278;3,3030303030303;5,11564640873134;18;5
428;838;14218;2;2;4;5;1;1;1;77;3;1;1;1;10;5;1;10;3;1;1;0;1;1;1;1;1;1;0;1;1;0;1;1;1;13;81,25;11;78,5714285714286;2;100;214,868940087507;16,8971351076278;3,3030303030303;5,11564640873134;18;5
428;838;1842;2;1;11;4;1;1;1;77;3;1;1;1;8;6;1;8;5;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;15;93,75;13;92,8571428571429;2;100;254,059981399511;16,8971351076278;3,3030303030303;5,11564640873134;18;5
428;838;13485;2;1;6;4;1;1;1;77;3;1;1;1;8;4;1;8;4;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;15;93,75;13;92,8571428571429;2;100;254,059981399511;16,8971351076278;3,3030303030303;5,11564640873134;18;5
428;838;10707;2;1;6;4;1;1;1;77;3;1;1;1;8;7;1;8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;15;93,75;14;100;1;50;254,059981399511;16,8971351076278;3,3030303030303;5,11564640873134;18;5
428;838;14817;2;1;8;4;1;1;1;77;3;2;1;1;11;3;2;7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;16;100;14;100;2;100;297,848914475126;16,8971351076278;3,3030303030303;5,11564640873134;18;5
429;839;2929;2;1;6;4;1;1;1;77;3;9;9;1;2;7;1;4;8;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;6,25;1;7,14285714285714;0;0;61,7831298753688;24,5663459408307;3,53846153846154;6,94266298327825;18;5
429;839;2936;2;1;5;4;1;1;1;77;3;9;9;1;4;6;1;2;2;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;12,5;2;14,2857142857143;0;0;84,5403665716082;24,5663459408307;3,53846153846154;6,94266298327825;18;5
429;839;2688;2;1;5;4;9;1;1;99;3;9;9;1;99;99;1;99;99;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;4;25;2;14,2857142857143;2;100;114,59039593795;24,5663459408307;3,53846153846154;6,94266298327825;18;5
429;839;2934;2;1;8;4;1;1;1;77;3;9;9;1;99;99;1;99;99;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;4;25;4;28,5714285714286;0;0;114,59039593795;24,5663459408307;3,53846153846154;6,94266298327825;18;5
429;839;2937;2;1;9;4;1;1;1;77;3;9;9;1;2;6;9;99;99;0;0;1;1;1;0;0;1;0;1;0;0;0;0;0;0;5;31,25;5;35,7142857142857;0;0;126,460773606209;24,5663459408307;3,53846153846154;6,94266298327825;18;5
429;839;2935;2;2;2;5;1;1;1;77;3;9;9;1;99;99;1;99;99;1;1;0;0;1;1;0;1;0;0;0;0;1;0;0;0;6;37,5;6;42,8571428571429;0;0;137,347269234437;24,5663459408307;3,53846153846154;6,94266298327825;18;5
429;839;2938;2;1;5;4;1;1;1;77;3;9;9;1;99;99;1;99;99;1;1;0;0;1;0;1;0;0;1;0;1;1;0;0;0;7;43,75;7;50;0;0;147,679498802865;24,5663459408307;3,53846153846154;6,94266298327825;18;5
429;839;2942;2;2;10;4;1;1;1;77;3;9;9;9;99;99;1;2;2;1;1;0;1;1;1;0;0;1;0;0;1;0;0;1;0;8;50;7;50;1;50;157,772625042692;24,5663459408307;3,53846153846154;6,94266298327825;18;5
429;839;14358;2;2;9;4;1;1;1;77;3;9;9;1;2;8;1;2;2;1;1;1;1;0;0;0;0;1;0;0;1;0;1;1;0;8;50;7;50;1;50;157,772625042692;24,5663459408307;3,53846153846154;6,94266298327825;18;5
429;839;2930;2;2;11;4;1;1;1;77;3;9;9;1;99;99;1;99;99;1;1;1;1;1;1;0;0;1;0;1;1;0;0;0;0;9;56,25;9;64,2857142857143;0;0;167,888403391202;24,5663459408307;3,53846153846154;6,94266298327825;18;5
429;839;2941;2;1;9;4;1;1;1;77;3;9;9;9;2;8;1;2;2;1;1;0;1;1;0;1;1;1;1;0;1;1;0;1;0;11;68,75;10;71,4285714285714;1;50;189,276121735284;24,5663459408307;3,53846153846154;6,94266298327825;18;5
429;839;2945;2;1;12;4;1;1;1;77;3;9;9;1;2;6;1;99;99;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;14;87,5;12;85,7142857142857;2;100;231,394502284238;24,5663459408307;3,53846153846154;6,94266298327825;18;5
429;839;14419;2;1;9;4;1;1;1;77;3;9;9;1;99;99;9;99;99;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;15;93,75;14;100;1;50;254,059981399511;24,5663459408307;3,53846153846154;6,94266298327825;18;5
429;839;14173;2;2;5;4;1;1;1;77;3;9;9;1;8;3;1;8;7;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;15;93,75;13;92,8571428571429;2;100;254,059981399511;24,5663459408307;3,53846153846154;6,94266298327825;18;5
429;840;2416;2;2;1;5;1;1;1;77;3;9;9;9;99;99;1;7;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;6,25;1;7,14285714285714;0;0;61,7831298753688;24,5663459408307;3,53846153846154;6,94266298327825;18;5
429;840;13968;2;2;10;4;1;1;1;77;3;9;9;1;99;99;1;99;99;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2;12,5;2;14,2857142857143;0;0;84,5403665716082;24,5663459408307;3,53846153846154;6,94266298327825;18;5
429;840;2927;2;2;9;4;1;1;1;77;3;9;9;1;4;8;1;4;8;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;4;25;4;28,5714285714286;0;0;114,59039593795;24,5663459408307;3,53846153846154;6,94266298327825;18;5
429;840;2943;2;1;8;4;1;1;1;77;3;9;9;9;99;99;1;2;2;1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;5;31,25;5;35,7142857142857;0;0;126,460773606209;24,5663459408307;3,53846153846154;6,94266298327825;18;5
429;840;2939;2;1;6;4;1;1;1;77;3;9;9;1;2;6;1;4;2;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;0;6;37,5;5;35,7142857142857;1;50;137,347269234437;24,5663459408307;3,53846153846154;6,94266298327825;18;5
429;840;2931;2;2;6;4;1;1;1;77;3;9;9;1;4;8;1;7;1;1;1;1;1;0;1;0;1;0;0;0;0;0;1;1;0;8;50;7;50;1;50;157,772625042692;24,5663459408307;3,53846153846154;6,94266298327825;18;5
429;840;2928;2;1;11;4;1;1;1;77;3;9;9;1;8;5;1;8;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;1;11;68,75;10;71,4285714285714;1;50;189,276121735284;24,5663459408307;3,53846153846154;6,94266298327825;18;5
429;840;2940;2;2;6;4;1;1;1;77;3;9;9;1;99;99;1;99;99;1;1;1;0;0;0;0;1;1;1;1;1;1;1;0;1;11;68,75;10;71,4285714285714;1;50;189,276121735284;24,5663459408307;3,53846153846154;6,94266298327825;18;5
429;840;2932;2;2;5;4;1;1;1;77;3;9;9;1;99;99;1;4;6;1;1;1;1;1;1;1;0;1;1;0;1;1;1;0;0;12;75;12;85,7142857142857;0;0;201,252987619882;24,5663459408307;3,53846153846154;6,94266298327825;18;5
429;840;2944;2;2;5;4;1;1;1;77;3;9;9;1;4;8;1;4;2;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;14;87,5;13;92,8571428571429;1;50;231,394502284238;24,5663459408307;3,53846153846154;6,94266298327825;18;5
429;840;2933;2;2;12;4;1;1;1;77;3;9;9;1;99;99;9;99;99;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;15;93,75;14;100;1;50;254,059981399511;24,5663459408307;3,53846153846154;6,94266298327825;18;5
429;840;2946;2;1;10;4;1;1;1;77;3;9;9;1;99;99;1;99;99;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;16;100;14;100;2;100;297,848914475126;24,5663459408307;3,53846153846154;6,94266298327825;18;5
430;841;2202;2;1;1;4;1;1;1;77;2;1;1;1;3;8;1;3;4;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;18,75;3;21,4285714285714;0;0;101,052155793298;22,8266343541118;2,58333333333333;8,83611652417232;18;5
430;841;12047;2;2;4;5;1;1;1;77;2;1;1;1;4;6;4;4;2;1;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;5;31,25;5;35,7142857142857;0;0;126,460773606209;22,8266343541118;2,58333333333333;8,83611652417232;18;5
430;841;12058;2;1;10;4;1;1;1;77;2;2;1;1;4;8;1;7;7;1;1;1;0;0;0;0;0;1;0;1;0;0;0;1;0;6;37,5;5;35,7142857142857;1;50;137,347269234437;22,8266343541118;2,58333333333333;8,83611652417232;18;5
430;841;4039;2;2;3;5;1;1;1;77;2;1;1;1;4;7;1;8;7;0;0;0;1;0;1;1;1;1;1;1;0;0;0;0;0;7;43,75;7;50;0;0;147,679498802865;22,8266343541118;2,58333333333333;8,83611652417232;18;5
430;841;4109;2;2;4;4;1;1;1;77;2;2;1;1;7;7;1;4;2;1;1;0;1;1;0;1;1;0;1;0;0;0;0;0;0;7;43,75;7;50;0;0;147,679498802865;22,8266343541118;2,58333333333333;8,83611652417232;18;5
430;841;4736;2;1;6;4;1;1;1;77;2;1;1;1;4;7;1;10;7;1;1;0;1;1;0;1;0;1;1;0;1;0;1;0;0;9;56,25;9;64,2857142857143;0;0;153,408028921118;22,8266343541118;2,58333333333333;8,83611652417232;18;5
430;841;12044;2;1;10;4;1;1;1;77;2;2;1;1;4;2;1;4;6;0;1;0;0;0;0;0;0;0;1;0;0;1;1;1;0;5;31,25;4;28,5714285714286;1;50;158,797048268906;22,8266343541118;2,58333333333333;8,83611652417232;18;5
430;841;12053;2;1;12;4;1;1;1;77;2;9;1;1;4;7;1;8;7;1;1;1;0;1;1;1;1;0;1;0;1;0;0;1;0;10;62,5;9;64,2857142857143;1;50;164,064759555113;22,8266343541118;2,58333333333333;8,83611652417232;18;5
430;841;12043;2;1;12;4;1;1;1;77;2;1;1;1;8;5;1;11;7;1;1;1;1;0;1;0;1;0;1;0;1;0;1;1;0;10;62,5;9;64,2857142857143;1;50;179,500962926581;22,8266343541118;2,58333333333333;8,83611652417232;18;5
430;841;10669;2;1;12;4;1;1;1;77;2;1;1;1;4;6;1;8;7;1;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;7;43,75;7;50;0;0;184,632609668887;22,8266343541118;2,58333333333333;8,83611652417232;18;5
430;841;12055;2;1;1;5;1;1;1;77;2;1;1;1;4;6;1;4;1;1;1;1;0;1;0;1;0;0;1;1;1;0;0;1;1;10;62,5;8;57,1428571428571;2;100;200,439493936962;22,8266343541118;2,58333333333333;8,83611652417232;18;5
430;841;12048;2;2;9;4;1;1;1;77;2;2;1;1;4;4;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;15;93,75;13;92,8571428571429;2;100;205,971402302093;22,8266343541118;2,58333333333333;8,83611652417232;18;5
430;841;13504;2;1;3;5;1;1;1;77;2;1;1;1;11;5;1;11;5;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1;13;81,25;11;78,5714285714286;2;100;214,868940087507;22,8266343541118;2,58333333333333;8,83611652417232;18;5
430;841;12060;2;1;5;4;1;1;1;77;2;2;1;1;4;7;1;4;2;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;14;87,5;12;85,7142857142857;2;100;231,394502284238;22,8266343541118;2,58333333333333;8,83611652417232;18;5
430;841;11551;2;1;8;4;1;1;1;77;2;1;1;1;6;7;1;5;6;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;15;93,75;13;92,8571428571429;2;100;246,746538188782;22,8266343541118;2,58333333333333;8,83611652417232;18;5
430;841;12054;2;2;10;4;1;1;1;77;2;2;1;1;2;8;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;14;87,5;13;92,8571428571429;1;50;246,746538188782;22,8266343541118;2,58333333333333;8,83611652417232;18;5
430;841;12059;2;1;11;4;1;1;1;77;2;1;1;1;7;7;1;8;7;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;15;93,75;13;92,8571428571429;2;100;254,059981399511;22,8266343541118;2,58333333333333;8,83611652417232;18;5
430;841;12062;2;2;4;4;1;1;1;77;2;1;1;1;10;3;1;7;7;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;15;93,75;13;92,8571428571429;2;100;254,059981399511;22,8266343541118;2,58333333333333;8,83611652417232;18;5
430;841;12057;2;2;4;4;1;1;1;77;2;9;1;1;4;7;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;16;100;14;100;2;100;297,848914475126;22,8266343541118;2,58333333333333;8,83611652417232;18;5
430;842;10731;2;1;5;4;1;1;1;77;2;2;1;1;8;7;1;8;7;0;0;1;1;1;1;1;1;0;0;0;0;0;0;1;0;7;43,75;6;42,8571428571429;1;50;147,679498802865;22,8266343541118;2,58333333333333;8,83611652417232;18;5
430;842;10670;2;1;1;5;1;1;1;77;2;2;1;1;99;99;1;99;99;1;1;0;1;1;0;0;1;1;1;0;1;0;0;0;1;9;56,25;8;57,1428571428571;1;50;167,888403391202;22,8266343541118;2,58333333333333;8,83611652417232;18;5
